age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hrs_per_week,native.country,income
60,3,181196,Some-college,10,1,Exec-managerial,Husband,White,1,0,0,40,United-States,>50K
29,1,168138,Bachelors,13,1,Protective-serv,Husband,White,1,0,0,40,United-States,>50K
64,0,111795,Bachelors,13,1,Craft-repair,Husband,White,1,0,0,45,United-States,>50K
31,1,364657,Some-college,10,1,Exec-managerial,Husband,White,1,0,0,50,Germany,>50K
35,1,272476,Assoc-acdm,12,1,Other-service,Wife,White,0,0,0,35,United-States,>50K
36,4,47310,Some-college,10,5,Exec-managerial,Unmarried,Black,0,0,0,40,United-States,>50K
46,5,324561,Masters,14,1,Prof-specialty,Wife,White,0,0,0,45,United-States,>50K
43,1,154076,Some-college,10,1,Handlers-cleaners,Husband,White,1,0,0,40,United-States,>50K
24,1,233499,Some-college,10,1,Transport-moving,Husband,White,1,0,0,40,United-States,>50K
54,1,167552,1st-4th,2,1,Craft-repair,Husband,Black,1,0,0,40,Haiti,>50K
38,4,172571,Some-college,10,5,Adm-clerical,Not-in-family,White,1,0,0,40,United-States,>50K
34,1,226296,HS-grad,9,1,Other-service,Husband,White,1,0,0,40,United-States,>50K
54,1,179291,Some-college,10,1,Prof-specialty,Husband,Black,1,0,0,56,Haiti,>50K
30,1,122889,Masters,14,1,Prof-specialty,Husband,Asian-Pac-Islander,1,0,0,50,India,>50K
45,1,276087,Assoc-voc,11,1,Prof-specialty,Husband,White,1,0,0,24,United-States,>50K
69,3,106395,HS-grad,9,1,Other-service,Husband,White,1,0,0,40,United-States,>50K
48,?,193047,HS-grad,9,1,?,Husband,White,1,0,0,40,United-States,>50K
40,1,222756,Some-college,10,1,Machine-op-inspct,Husband,White,1,0,0,40,United-States,>50K
57,1,204751,Some-college,10,1,Craft-repair,Husband,White,1,0,0,40,United-States,>50K
42,1,369131,Assoc-acdm,12,1,Sales,Husband,White,1,0,0,55,United-States,>50K
45,1,55720,Bachelors,13,1,Prof-specialty,Husband,White,1,0,0,40,United-States,>50K
38,1,186145,Some-college,10,1,Sales,Wife,White,0,0,0,40,United-States,>50K
42,2,96524,Bachelors,13,1,Sales,Husband,White,1,0,0,40,United-States,>50K
44,1,101214,Bachelors,13,5,Sales,Unmarried,White,1,0,0,44,United-States,>50K
42,5,213019,Masters,14,0,Prof-specialty,Not-in-family,White,0,0,0,40,United-States,>50K
45,1,207540,Doctorate,16,4,Exec-managerial,Unmarried,White,1,0,0,40,United-States,>50K
40,1,107306,Bachelors,13,1,Exec-managerial,Husband,White,1,0,0,40,United-States,>50K
26,1,210714,HS-grad,9,1,Transport-moving,Husband,White,1,0,0,52,United-States,>50K
51,1,99185,Bachelors,13,1,Exec-managerial,Husband,White,1,0,0,60,United-States,>50K
41,5,396467,Assoc-acdm,12,1,Exec-managerial,Husband,Black,1,0,0,50,United-States,>50K
50,1,158680,Masters,14,1,Exec-managerial,Husband,White,1,0,0,50,United-States,>50K
53,1,218630,HS-grad,9,1,Machine-op-inspct,Husband,White,1,0,0,40,United-States,>50K
32,3,99309,HS-grad,9,1,Exec-managerial,Husband,White,1,0,0,40,United-States,>50K
47,4,44257,Bachelors,13,3,Exec-managerial,Not-in-family,White,1,0,0,60,United-States,>50K
51,3,194995,Some-college,10,1,Exec-managerial,Husband,White,1,0,0,45,United-States,>50K
42,0,345969,Bachelors,13,1,Exec-managerial,Husband,White,1,0,0,48,United-States,>50K
50,1,161438,HS-grad,9,1,Exec-managerial,Husband,White,1,0,0,50,United-States,>50K
58,3,258883,Bachelors,13,1,Prof-specialty,Husband,White,1,0,0,60,United-States,>50K
47,1,202812,Masters,14,1,Prof-specialty,Husband,White,1,0,0,40,?,>50K
68,1,225612,Bachelors,13,6,Sales,Not-in-family,White,1,0,0,35,United-States,>50K
46,1,203067,Prof-school,15,1,Prof-specialty,Husband,White,1,0,0,40,United-States,>50K
40,2,155106,9th,5,1,Craft-repair,Husband,White,1,0,0,40,United-States,>50K
52,5,100226,Bachelors,13,1,Adm-clerical,Wife,White,0,0,0,40,United-States,>50K
40,1,63503,Bachelors,13,1,Exec-managerial,Husband,White,1,0,0,40,United-States,>50K
33,1,220362,Assoc-voc,11,1,Transport-moving,Husband,White,1,0,0,84,United-States,>50K
32,5,209900,Bachelors,13,1,Prof-specialty,Husband,White,1,0,0,65,United-States,>50K
32,2,173854,Bachelors,13,5,Prof-specialty,Other-relative,White,1,0,0,35,United-States,>50K
51,3,124963,Masters,14,1,Sales,Husband,White,1,0,0,40,United-States,>50K
55,5,31365,Bachelors,13,6,Prof-specialty,Not-in-family,White,0,0,0,40,United-States,>50K
50,1,107265,HS-grad,9,1,Transport-moving,Husband,White,1,0,0,50,United-States,>50K
43,?,109912,Bachelors,13,1,?,Wife,White,0,0,0,7,United-States,>50K
47,5,183486,Bachelors,13,1,Prof-specialty,Wife,White,0,0,0,50,United-States,>50K
36,4,153066,Masters,14,1,Prof-specialty,Husband,White,1,0,0,40,United-States,>50K
65,1,105252,HS-grad,9,1,Tech-support,Husband,White,1,0,0,40,United-States,>50K
47,3,239321,Bachelors,13,1,Sales,Husband,White,1,0,0,40,United-States,>50K
29,1,137476,Bachelors,13,1,Prof-specialty,Wife,White,0,0,0,35,United-States,>50K
38,0,203628,Bachelors,13,1,Prof-specialty,Husband,White,1,0,0,45,United-States,>50K
36,0,37931,HS-grad,9,1,Protective-serv,Husband,White,1,0,0,48,United-States,>50K
26,1,108542,Some-college,10,1,Adm-clerical,Husband,White,1,0,0,40,United-States,>50K
27,1,253814,Bachelors,13,1,Tech-support,Wife,White,0,0,0,40,United-States,>50K
45,1,421412,HS-grad,9,1,Machine-op-inspct,Husband,White,1,0,0,45,United-States,>50K
51,3,183173,HS-grad,9,1,Exec-managerial,Husband,White,1,0,0,70,United-States,>50K
43,1,397280,Assoc-acdm,12,0,Prof-specialty,Not-in-family,White,1,0,0,50,United-States,>50K
46,4,332727,Some-college,10,1,Craft-repair,Husband,White,1,0,0,40,United-States,>50K
29,1,85572,Bachelors,13,1,Exec-managerial,Wife,White,0,0,0,42,United-States,>50K
35,5,211073,Some-college,10,1,Protective-serv,Husband,White,1,0,0,61,United-States,>50K
43,5,92374,Masters,14,1,Prof-specialty,Wife,Black,0,0,0,35,United-States,>50K
48,1,190072,Some-college,10,5,Exec-managerial,Not-in-family,White,1,0,0,50,United-States,>50K
44,4,320071,HS-grad,9,1,Craft-repair,Husband,White,1,0,0,40,United-States,>50K
25,1,306908,Bachelors,13,1,Prof-specialty,Husband,White,1,0,0,45,United-States,>50K
54,3,298215,Bachelors,13,1,Exec-managerial,Husband,White,1,0,0,50,United-States,>50K
38,1,368140,Bachelors,13,1,Exec-managerial,Husband,White,1,0,0,50,United-States,>50K
47,4,202560,Bachelors,13,1,Exec-managerial,Wife,White,0,0,0,40,United-States,>50K
38,3,308686,Bachelors,13,1,Prof-specialty,Husband,White,1,0,0,70,United-States,>50K
60,3,90915,11th,7,1,Transport-moving,Husband,White,1,0,0,40,United-States,>50K
47,1,89146,HS-grad,9,1,Transport-moving,Husband,Amer-Indian-Eskimo,1,0,0,40,United-States,>50K
32,5,29235,Some-college,10,1,Protective-serv,Wife,White,0,0,0,40,France,>50K
54,1,141663,HS-grad,9,1,Adm-clerical,Husband,White,1,0,0,40,United-States,>50K
32,1,118551,Masters,14,0,Exec-managerial,Not-in-family,White,0,0,0,45,United-States,>50K
52,5,35092,Doctorate,16,1,Exec-managerial,Husband,White,1,0,0,40,United-States,>50K
59,2,178353,HS-grad,9,1,Exec-managerial,Husband,White,1,0,0,50,United-States,>50K
54,2,103179,HS-grad,9,1,Transport-moving,Husband,White,1,0,0,60,United-States,>50K
39,1,243409,HS-grad,9,1,Exec-managerial,Husband,White,1,0,0,60,United-States,>50K
34,1,162442,HS-grad,9,1,Adm-clerical,Wife,White,0,0,0,20,United-States,>50K
53,3,155983,Masters,14,1,Sales,Husband,White,1,0,0,65,United-States,>50K
34,?,170276,Bachelors,13,1,?,Wife,White,0,0,0,10,United-States,>50K
26,1,112754,Assoc-voc,11,1,Craft-repair,Husband,White,1,0,0,65,United-States,>50K
74,2,173929,Doctorate,16,3,Prof-specialty,Not-in-family,White,1,0,0,25,United-States,>50K
56,2,62539,11th,7,6,Other-service,Unmarried,White,0,0,0,65,Greece,>50K
59,1,31137,HS-grad,9,1,Craft-repair,Husband,White,1,0,0,40,United-States,>50K
48,?,355890,Bachelors,13,1,?,Husband,White,1,0,0,55,United-States,>50K
46,1,155489,HS-grad,9,1,Machine-op-inspct,Husband,White,1,0,0,43,United-States,>50K
59,2,188003,Bachelors,13,6,Prof-specialty,Not-in-family,White,0,0,0,50,United-States,>50K
46,5,65535,Bachelors,13,1,Exec-managerial,Husband,White,1,0,0,48,United-States,>50K
32,1,255424,Bachelors,13,1,Sales,Husband,White,1,0,0,60,United-States,>50K
40,1,124692,Bachelors,13,1,Exec-managerial,Husband,White,1,0,0,40,United-States,>50K
31,1,288566,Bachelors,13,1,Tech-support,Husband,White,1,0,0,43,United-States,>50K
46,1,269045,Prof-school,15,1,Prof-specialty,Husband,Black,1,0,0,40,United-States,>50K
47,4,323798,Bachelors,13,1,Exec-managerial,Husband,White,1,0,0,40,United-States,>50K
55,1,463072,Bachelors,13,1,Prof-specialty,Husband,White,1,0,0,60,United-States,>50K
41,4,153132,Bachelors,13,1,Prof-specialty,Husband,White,1,0,0,38,United-States,>50K
29,1,175738,Bachelors,13,0,Exec-managerial,Not-in-family,White,0,0,0,45,United-States,>50K
41,1,153031,Some-college,10,1,Sales,Husband,White,1,0,0,65,United-States,>50K
31,1,176185,Masters,14,1,Exec-managerial,Husband,White,1,0,0,60,France,>50K
52,1,160703,Doctorate,16,1,Prof-specialty,Husband,White,1,0,0,65,United-States,>50K
44,2,163985,Prof-school,15,1,Prof-specialty,Husband,White,1,0,0,32,United-States,>50K
44,1,226129,Assoc-voc,11,1,Prof-specialty,Husband,White,1,0,0,50,United-States,>50K
38,2,423616,HS-grad,9,1,Sales,Wife,White,0,0,0,24,United-States,>50K
53,3,100029,Doctorate,16,1,Prof-specialty,Husband,White,1,0,0,40,United-States,>50K
33,1,204494,Some-college,10,1,Exec-managerial,Husband,White,1,0,0,56,United-States,>50K
45,1,154308,Masters,14,1,Exec-managerial,Husband,Black,1,0,0,40,United-States,>50K
28,1,100829,Bachelors,13,1,Exec-managerial,Wife,White,0,0,0,50,United-States,>50K
38,1,203169,Assoc-voc,11,1,Craft-repair,Husband,White,1,0,0,50,United-States,>50K
48,1,233511,HS-grad,9,1,Transport-moving,Husband,White,1,0,0,50,United-States,>50K
62,1,94318,Bachelors,13,1,Prof-specialty,Husband,White,1,0,0,50,United-States,>50K
30,1,190511,HS-grad,9,1,Machine-op-inspct,Husband,White,1,0,0,40,United-States,>50K
52,1,167794,Doctorate,16,1,Exec-managerial,Husband,White,1,0,0,38,United-States,>50K
36,3,186035,Some-college,10,1,Sales,Husband,White,1,0,0,60,United-States,>50K
39,1,186183,Masters,14,1,Prof-specialty,Husband,White,1,0,0,40,United-States,>50K
42,1,337629,12th,8,1,Craft-repair,Husband,Black,1,0,0,60,?,>50K
52,1,168001,Masters,14,5,Prof-specialty,Not-in-family,White,0,0,0,40,United-States,>50K
28,1,319768,Masters,14,1,Sales,Husband,White,1,0,0,45,France,>50K
50,1,171924,Bachelors,13,1,Prof-specialty,Husband,White,1,0,0,43,United-States,>50K
26,1,391349,Bachelors,13,1,Adm-clerical,Wife,White,0,0,0,40,United-States,>50K
35,1,285102,Masters,14,0,Prof-specialty,Not-in-family,Asian-Pac-Islander,0,0,0,40,Taiwan,>50K
57,1,178353,HS-grad,9,1,Craft-repair,Husband,White,1,0,0,50,United-States,>50K
56,1,179781,HS-grad,9,1,Exec-managerial,Husband,White,1,0,0,40,United-States,>50K
41,1,177305,Assoc-acdm,12,1,Craft-repair,Husband,White,1,0,0,60,United-States,>50K
27,1,185670,Bachelors,13,1,Sales,Husband,White,1,0,0,60,United-States,>50K
43,4,233851,HS-grad,9,1,Adm-clerical,Wife,White,0,0,0,40,United-States,>50K
68,1,104438,Bachelors,13,1,Prof-specialty,Husband,White,1,0,0,40,Ireland,>50K
45,1,102147,Assoc-voc,11,5,Exec-managerial,Not-in-family,White,1,0,0,40,United-States,>50K
30,1,231826,Some-college,10,1,Sales,Husband,White,1,0,0,40,United-States,>50K
33,1,162572,HS-grad,9,1,Transport-moving,Husband,White,1,0,0,55,United-States,>50K
45,4,102569,HS-grad,9,1,Craft-repair,Husband,White,1,0,0,40,United-States,>50K
52,4,37289,Masters,14,0,Adm-clerical,Not-in-family,White,0,0,0,40,United-States,>50K
43,1,60001,Some-college,10,1,Sales,Husband,White,1,0,0,40,United-States,>50K
33,1,217460,HS-grad,9,1,Sales,Husband,White,1,0,0,60,United-States,>50K
40,2,243636,Bachelors,13,1,Sales,Husband,White,1,0,0,50,United-States,>50K
55,0,169482,HS-grad,9,1,Farming-fishing,Husband,White,1,0,0,40,United-States,>50K
39,5,183620,Some-college,10,0,Protective-serv,Not-in-family,Black,0,0,0,40,United-States,>50K
51,1,197656,Some-college,10,1,Exec-managerial,Husband,White,1,0,0,45,United-States,>50K
57,2,35561,HS-grad,9,1,Farming-fishing,Husband,White,1,0,0,60,United-States,>50K
34,1,156464,Bachelors,13,5,Exec-managerial,Not-in-family,White,1,0,0,85,England,>50K
46,1,201699,HS-grad,9,1,Craft-repair,Husband,White,1,0,0,40,United-States,>50K
55,1,349910,HS-grad,9,1,Farming-fishing,Husband,White,1,0,0,45,United-States,>50K
35,1,263081,HS-grad,9,1,Craft-repair,Husband,Black,1,0,0,60,United-States,>50K
51,1,95946,Bachelors,13,1,Prof-specialty,Husband,White,1,0,0,50,United-States,>50K
58,2,61474,HS-grad,9,1,Sales,Husband,White,1,0,0,55,United-States,>50K
40,1,225660,Bachelors,13,1,Exec-managerial,Wife,White,0,0,0,45,United-States,>50K
31,2,210164,HS-grad,9,1,Exec-managerial,Husband,White,1,0,0,40,United-States,>50K
31,1,144949,Bachelors,13,1,Prof-specialty,Husband,White,1,0,0,40,United-States,>50K
40,1,147206,HS-grad,9,1,Craft-repair,Husband,White,1,0,0,40,United-States,>50K
36,1,41017,Some-college,10,1,Exec-managerial,Husband,White,1,0,0,52,United-States,>50K
44,1,245317,Some-college,10,1,Craft-repair,Husband,White,1,0,0,56,United-States,>50K
30,1,89625,Some-college,10,1,Prof-specialty,Wife,Asian-Pac-Islander,0,0,0,5,United-States,>50K
36,3,180477,Some-college,10,1,Exec-managerial,Husband,White,1,0,0,50,United-States,>50K
34,1,190385,Masters,14,0,Prof-specialty,Not-in-family,White,0,0,0,40,United-States,>50K
34,3,209538,Bachelors,13,1,Sales,Husband,White,1,0,0,50,United-States,>50K
48,0,122066,HS-grad,9,1,Adm-clerical,Husband,White,1,0,0,35,United-States,>50K
55,1,255364,Some-college,10,1,Exec-managerial,Husband,White,1,0,0,60,United-States,>50K
34,2,192259,Prof-school,15,1,Prof-specialty,Husband,White,1,0,0,35,United-States,>50K
41,5,34987,Bachelors,13,1,Prof-specialty,Husband,White,1,0,0,35,United-States,>50K
35,1,214816,Bachelors,13,1,Exec-managerial,Husband,White,1,0,0,40,United-States,>50K
42,1,127314,Bachelors,13,1,Tech-support,Husband,White,1,0,0,45,United-States,>50K
57,1,190997,Bachelors,13,1,Exec-managerial,Husband,White,1,0,0,50,United-States,>50K
28,1,167336,HS-grad,9,1,Exec-managerial,Wife,White,0,0,0,45,United-States,>50K
42,1,303155,Bachelors,13,1,Exec-managerial,Husband,White,1,0,0,50,United-States,>50K
47,1,230136,HS-grad,9,1,Other-service,Husband,Black,1,0,0,60,United-States,>50K
40,1,111483,Masters,14,1,Exec-managerial,Husband,White,1,0,0,50,United-States,>50K
30,5,211654,Masters,14,1,Prof-specialty,Husband,White,1,0,0,40,United-States,>50K
52,1,282674,HS-grad,9,1,Transport-moving,Husband,Amer-Indian-Eskimo,1,0,0,40,United-States,>50K
58,3,174864,HS-grad,9,1,Sales,Husband,White,1,0,0,55,United-States,>50K
58,1,111394,Bachelors,13,1,Prof-specialty,Husband,White,1,0,0,40,United-States,>50K
54,1,53833,5th-6th,3,1,Transport-moving,Husband,White,1,0,0,40,United-States,>50K
59,1,277034,HS-grad,9,5,Tech-support,Unmarried,White,1,0,0,60,United-States,>50K
39,1,106961,HS-grad,9,1,Sales,Husband,White,1,0,0,40,United-States,>50K
44,1,33521,Some-college,10,1,Exec-managerial,Husband,White,1,0,0,40,United-States,>50K
53,0,105728,HS-grad,9,1,Other-service,Wife,Amer-Indian-Eskimo,0,0,0,28,United-States,>50K
55,1,171242,HS-grad,9,5,Exec-managerial,Not-in-family,White,1,0,0,60,United-States,>50K
29,1,54932,Some-college,10,5,Craft-repair,Unmarried,White,1,0,0,35,United-States,>50K
30,1,227146,Bachelors,13,1,Sales,Husband,White,1,0,0,40,United-States,>50K
49,5,329144,Some-college,10,1,Protective-serv,Husband,White,1,0,0,44,United-States,>50K
30,4,266463,HS-grad,9,1,Adm-clerical,Husband,White,1,0,0,40,United-States,>50K
28,1,176683,Assoc-voc,11,1,Tech-support,Husband,White,1,0,0,70,United-States,>50K
37,2,607848,Bachelors,13,1,Tech-support,Husband,White,1,0,0,40,United-States,>50K
39,1,202937,Masters,14,0,Prof-specialty,Not-in-family,White,0,0,0,40,United-States,>50K
32,4,83413,Bachelors,13,1,Adm-clerical,Husband,White,1,0,0,35,United-States,>50K
36,1,112497,9th,5,1,Sales,Own-child,White,1,0,0,50,United-States,>50K
30,1,97521,Bachelors,13,1,Sales,Husband,White,1,0,0,50,United-States,>50K
30,1,39054,HS-grad,9,1,Exec-managerial,Husband,White,1,0,0,65,United-States,>50K
57,1,170287,Masters,14,1,Tech-support,Husband,White,1,0,0,40,United-States,>50K
44,5,433705,HS-grad,9,1,Protective-serv,Husband,White,1,0,0,52,United-States,>50K
42,1,165599,HS-grad,9,1,Handlers-cleaners,Husband,White,1,0,0,40,United-States,>50K
59,1,182460,HS-grad,9,1,Exec-managerial,Husband,White,1,0,0,30,United-States,>50K
48,1,344415,Bachelors,13,3,Prof-specialty,Not-in-family,White,1,0,0,37,United-States,>50K
43,1,27766,Bachelors,13,4,Exec-managerial,Unmarried,White,1,0,0,60,United-States,>50K
41,1,22201,Bachelors,13,1,Exec-managerial,Husband,Asian-Pac-Islander,1,0,0,40,Japan,>50K
27,1,221436,Bachelors,13,1,Adm-clerical,Wife,White,0,0,0,40,Cuba,>50K
46,0,55377,Bachelors,13,1,Prof-specialty,Husband,Black,1,0,0,40,United-States,>50K
46,1,156926,Some-college,10,1,Exec-managerial,Husband,White,1,0,0,60,United-States,>50K
55,1,160362,Bachelors,13,1,Adm-clerical,Husband,White,1,0,0,40,United-States,>50K
44,2,182771,Bachelors,13,1,Exec-managerial,Husband,Asian-Pac-Islander,1,0,0,48,South,>50K
35,2,462832,HS-grad,9,1,Craft-repair,Wife,Black,0,0,0,40,United-States,>50K
54,0,119565,Bachelors,13,1,Exec-managerial,Husband,White,1,0,0,40,Puerto-Rico,>50K
42,1,169383,Masters,14,1,Prof-specialty,Husband,White,1,0,0,40,United-States,>50K
47,1,191957,HS-grad,9,1,Sales,Husband,Black,1,0,0,40,United-States,>50K
53,0,197184,Masters,14,1,Exec-managerial,Husband,White,1,0,0,70,United-States,>50K
56,1,187295,Bachelors,13,1,Prof-specialty,Husband,White,1,0,0,40,United-States,>50K
50,1,97741,HS-grad,9,1,Machine-op-inspct,Husband,White,1,0,0,45,United-States,>50K
59,?,182836,HS-grad,9,1,?,Wife,White,0,0,0,40,United-States,>50K
50,1,172175,Prof-school,15,1,Prof-specialty,Husband,White,1,0,0,50,United-States,>50K
56,1,83922,Some-college,10,1,Craft-repair,Husband,White,1,0,0,40,United-States,>50K
39,1,98776,Some-college,10,5,Exec-managerial,Not-in-family,White,1,0,0,50,United-States,>50K
40,3,193524,Some-college,10,1,Farming-fishing,Husband,White,1,0,0,40,United-States,>50K
59,0,192258,Doctorate,16,1,Prof-specialty,Husband,White,1,0,0,40,United-States,>50K
42,4,214838,HS-grad,9,1,Tech-support,Husband,White,1,0,0,30,United-States,>50K
54,3,147239,Doctorate,16,1,Prof-specialty,Husband,White,1,0,0,60,United-States,>50K
54,4,114674,Some-college,10,1,Exec-managerial,Husband,White,1,0,0,40,United-States,>50K
41,2,95708,Masters,14,0,Exec-managerial,Not-in-family,Asian-Pac-Islander,1,0,0,45,United-States,>50K
42,0,148316,Assoc-voc,11,1,Protective-serv,Husband,White,1,0,0,40,United-States,>50K
53,1,304353,Some-college,10,1,Craft-repair,Husband,White,1,0,0,36,United-States,>50K
30,0,218640,Some-college,10,1,Prof-specialty,Wife,Black,0,0,0,40,United-States,>50K
28,1,175710,Bachelors,13,1,Exec-managerial,Wife,White,0,0,0,40,United-States,>50K
54,1,202115,HS-grad,9,1,Machine-op-inspct,Wife,White,0,0,0,40,United-States,>50K
56,5,216824,Prof-school,15,1,Adm-clerical,Husband,Asian-Pac-Islander,1,0,0,40,Philippines,>50K
30,1,137076,HS-grad,9,1,Transport-moving,Husband,White,1,0,0,40,United-States,>50K
36,1,152621,Some-college,10,1,Craft-repair,Husband,White,1,0,0,40,Canada,>50K
45,4,358242,Bachelors,13,1,Prof-specialty,Husband,White,1,0,0,45,United-States,>50K
28,5,149991,Bachelors,13,1,Protective-serv,Husband,Black,1,0,0,42,United-States,>50K
31,1,189759,Masters,14,1,Sales,Husband,White,1,0,0,40,United-States,>50K
32,0,111363,Prof-school,15,1,Prof-specialty,Husband,White,1,0,0,75,United-States,>50K
46,5,167159,Some-college,10,1,Protective-serv,Husband,White,1,0,0,70,United-States,>50K
31,2,177675,Bachelors,13,1,Prof-specialty,Husband,White,1,0,0,40,United-States,>50K
46,1,155489,Assoc-acdm,12,1,Craft-repair,Husband,White,1,0,0,44,United-States,>50K
36,1,187999,HS-grad,9,1,Craft-repair,Husband,White,1,0,0,40,United-States,>50K
46,1,165953,Bachelors,13,1,Adm-clerical,Husband,White,1,0,0,45,United-States,>50K
53,0,231472,Doctorate,16,1,Prof-specialty,Husband,White,1,0,0,40,United-States,>50K
43,1,178780,Assoc-acdm,12,1,Exec-managerial,Husband,White,1,0,0,45,United-States,>50K
34,1,113838,Some-college,10,1,Sales,Husband,White,1,0,0,45,United-States,>50K
31,5,121055,HS-grad,9,1,Craft-repair,Husband,White,1,0,0,70,United-States,>50K
37,1,67433,HS-grad,9,1,Adm-clerical,Wife,White,0,0,0,40,United-States,>50K
